smiles,node_id,num_expansions,rollout_num,score,Q_value,num_reactions,reaction_1_id,building_block_1_1_id,building_block_1_1_smiles,building_block_1_2_id,building_block_1_2_smiles,building_block_1_3_id,building_block_1_3_smiles
Cc1cc(C(=O)N2CCN(C(=O)c3ccc(-n4cnnn4)c(C)c3)C(c3nccn3C)C2)ccc1-n1cnnn1,86129,1,480,-146.1712188720703,-146.1712188720703,1,275592,16729354,Cn1ccnc1C1CN(C(=O)OC(C)(C)C)CCN1,126743,Cc1cc(C(=O)O)ccc1-n1cnnn1,126743.0,Cc1cc(C(=O)O)ccc1-n1cnnn1
O=C(c1cnc2[nH]nnc2c1)N1CCCC(N(Cc2ccccn2)C(=O)c2cnc3[nH]nnc3c2)CC1,85314,1,182,-146.1640167236328,-146.1640167236328,1,275592,15328858,CC(C)(C)OC(=O)N1CCCC(NCc2ccccn2)CC1,3612887,O=C(O)c1cnc2[nH]nnc2c1,3612887.0,O=C(O)c1cnc2[nH]nnc2c1
O=C(NNC(=O)c1cc(-c2cccnc2)nc2c1cnn2Cc1cccnc1)c1nn(Cc2ccccc2)c(=O)c2ccccc12,85409,0,218,-146.1605987548828,0.0,1,22,6945,NNC(=O)c1nn(Cc2ccccc2)c(=O)c2ccccc12,43982,O=C(O)c1cc(-c2cccnc2)nc2c1cnn2Cc1cccnc1,,
COc1cc(CN(Cc2ccccn2)c2nc3cc4c(cc3nc2NS(=O)(=O)c2ccccc2)OCCO4)ccc1OCc1ccccc1F,85374,1,205,-146.1329803466797,-146.1329803466797,1,27,7796770,COc1cc(CNCc2ccccn2)ccc1OCc1ccccc1F,12357,O=S(=O)(Nc1nc2cc3c(cc2nc1Cl)OCCO3)c1ccccc1,,
COc1ccc(NS(=O)(=O)c2ccc(N(N)C(=O)CSc3nnc(COc4ccccc4C)n3-c3ccccc3)c([N+](=O)[O-])c2)cc1,85160,0,126,-146.1223602294922,0.0,1,22,83,COc1ccc(NS(=O)(=O)c2ccc(NN)c([N+](=O)[O-])c2)cc1,14384,Cc1ccccc1OCc1nnc(SCC(=O)O)n1-c1ccccc1,,
O=C(Nc1ccccc1-c1nn[nH]n1)c1cccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)c1,85966,1,423,-146.1181182861328,-146.1181182861328,1,22,3018069,Nc1ccccc1-c1nn[nH]n1,11024,O=C(O)c1cccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)c1,,
COc1ccccc1C(CNC(=O)Cn1cnc([N+](=O)[O-])c1)NC(=O)Cn1cnc([N+](=O)[O-])c1,85494,1,248,-146.10133361816406,-146.10133361816406,1,275592,187109,COc1ccccc1C(CN)NC(=O)OC(C)(C)C,26564498,O=C(O)Cn1cnc([N+](=O)[O-])c1,26564498.0,O=C(O)Cn1cnc([N+](=O)[O-])c1
CC(c1nc(-c2nnc[nH]2)no1)N(CCO)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,85969,0,424,-146.091064453125,0.0,1,2230,5341,Nc1c(NCCO)c(=O)[nH]c(=O)n1Cc1ccccc1,3899064,CC(Cl)c1nc(-c2nnc[nH]2)no1,,
O=C(Nc1ccc(C(=O)Nc2ccc(Br)cc2-c2nnn[nH]2)c(O)c1)c1ccc(Cl)c(Cl)c1,86163,1,492,-146.06919860839844,-146.06919860839844,1,22,5647550,Nc1ccc(Br)cc1-c1nnn[nH]1,94675,O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccc(Cl)c(Cl)c1,,
COc1cc(-c2cc(C(=O)N(N)C(=O)CNC(=O)c3ccc(NS(=O)(=O)c4ccc5ccccc5c4)cc3)c3ccccc3n2)cc(OC)c1OC,85105,1,107,-146.03762817382812,-146.03762817382812,1,527,2225,COc1cc(-c2cc(C(=O)NN)c3ccccc3n2)cc(OC)c1OC,30987,O=C(O)CNC(=O)c1ccc(NS(=O)(=O)c2ccc3ccccc3c2)cc1,,
O=C(NNC(=O)c1cc(-c2ccccc2)nn1-c1ccccc1)c1cccc(S(=O)(=O)Nc2ccc3c(c2)OCO3)c1,85638,0,304,-146.01956176757812,0.0,1,22,7775,NNC(=O)c1cc(-c2ccccc2)nn1-c1ccccc1,16543,O=C(O)c1cccc(S(=O)(=O)Nc2ccc3c(c2)OCO3)c1,,
NN(C(=O)c1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc(Cl)cc2)cc1)c1cc([N+](=O)[O-])ccn1,85348,0,194,-145.97117614746094,0.0,1,527,22813803,NNc1cc([N+](=O)[O-])ccn1,7333,O=C(O)c1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc(Cl)cc2)cc1,,
Cc1c(NS(=O)(=O)c2ccc(C(=O)N(N)C(=O)c3c[nH]nn3)cc2)c(=O)n(-c2ccccc2)n1C,85099,1,105,-145.9588165283203,-145.9588165283203,1,22,2231589,NNC(=O)c1c[nH]nn1,4989,Cc1c(NS(=O)(=O)c2ccc(C(=O)O)cc2)c(=O)n(-c2ccccc2)n1C,,
Cc1ccc(S(=O)(=O)OCCCc2cn(S(=O)(=O)c3ccc(C)cc3)nc2C(F)(F)OC(=O)c2ccc(NS(=O)(=O)c3ccc(Cl)c([N+](=O)[O-])c3)cc2)cc1,85630,1,301,-145.8740997314453,-145.8740997314453,1,1458,1229,O=C(O)c1ccc(NS(=O)(=O)c2ccc(Cl)c([N+](=O)[O-])c2)cc1,47368,Cc1ccc(S(=O)(=O)OCCCc2cn(S(=O)(=O)c3ccc(C)cc3)nc2C(F)(F)F)cc1,,
O=C(NCc1nnc(C2CCN(C(=O)c3ccc([N+](=O)[O-])cn3)CC2)s1)c1ccc([N+](=O)[O-])cn1,85324,1,186,-145.8712158203125,-145.8712158203125,1,275592,26612072,CC(C)(C)OC(=O)N1CCC(c2nnc(CN)s2)CC1,2204488,O=C(O)c1ccc([N+](=O)[O-])cn1,2204488.0,O=C(O)c1ccc([N+](=O)[O-])cn1
Cn1cc(C(=O)N(C(=O)c2ccc3c(c2)COCC3)C(CN)c2ccc3ccccc3c2)c(C2CCCN(C(=O)OCc3ccccc3)C2)n1,85620,0,297,-145.83221435546875,0.0,1,240690,26709379,NCC(NC(=O)c1ccc2c(c1)COCC2)c1ccc2ccccc2c1,19269332,Cn1cc(C(=O)O)c(C2CCCN(C(=O)OCc3ccccc3)C2)n1,,
NN(C(=O)CCCc1nnn[nH]1)c1nnc(-c2ccccc2)n1Cc1ccccc1,85014,0,75,-145.8154296875,0.0,1,22,563271,NNc1nnc(-c2ccccc2)n1Cc1ccccc1,10786410,O=C(O)CCCc1nnn[nH]1,,
COc1ccc(C2CCN(C(=O)C(C)NC(=O)Cn3cnnn3)CC2NC(=O)C(C)NC(=O)Cn2cnnn2)cc1F,85739,1,341,-145.7392120361328,-145.7392120361328,1,275592,23024408,COc1ccc(C2CCN(C(=O)OC(C)(C)C)CC2N)cc1F,8276825,CC(NC(=O)Cn1cnnn1)C(=O)O,8276825.0,CC(NC(=O)Cn1cnnn1)C(=O)O
Cn1ccnc1CN(C(=O)CCn1cc([N+](=O)[O-])cn1)C1CC12CCN(C(=O)CCn1cc([N+](=O)[O-])cn1)CC2,85307,1,179,-145.70594787597656,-145.70594787597656,1,275592,15329067,Cn1ccnc1CNC1CC12CCN(C(=O)OC(C)(C)C)CC2,2016958,O=C(O)CCn1cc([N+](=O)[O-])cn1,2016958.0,O=C(O)CCn1cc([N+](=O)[O-])cn1
O=C(NCCc1nc2ncc([N+](=O)[O-])cn2n1)c1cccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)c1,85905,1,402,-145.70460510253906,-145.70460510253906,1,22,26629289,NCCc1nc2ncc([N+](=O)[O-])cn2n1,15689,O=C(O)c1cccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)c1,,
O=C(COc1ccccc1C(=O)NNC(=O)c1ccc(CCNC(=O)OCC2c3ccccc3-c3ccccc32)cc1)Nc1ccc(SC(F)F)cc1,85091,0,102,-145.7016143798828,0.0,1,527,6332,NNC(=O)c1ccccc1OCC(=O)Nc1ccc(SC(F)F)cc1,3566849,O=C(NCCc1ccc(C(=O)O)cc1)OCC1c2ccccc2-c2ccccc21,,
CCn1c(NC(=O)c2cccc(S(=O)(=O)N(Cc3ccccc3)c3ccccc3OC)c2)c(-c2csc(-c3ccc(O)cc3)n2)c(=O)[nH]c1=O,85321,1,185,-145.6938934326172,-145.6938934326172,1,11,38566,CCn1c(N)c(-c2csc(-c3ccc(O)cc3)n2)c(=O)[nH]c1=O,7350,COc1ccccc1N(Cc1ccccc1)S(=O)(=O)c1cccc(C(=O)O)c1,,
COc1ccccc1N(Cc1ccccc1)S(=O)(=O)c1cc(C(=O)NNc2nc(C)ccc2[N+](=O)[O-])ccc1Cl,85185,1,135,-145.67886352539062,-145.67886352539062,1,527,3120735,Cc1ccc([N+](=O)[O-])c(NN)n1,9108,COc1ccccc1N(Cc1ccccc1)S(=O)(=O)c1cc(C(=O)O)ccc1Cl,,
NN(C(=O)c1cccc(NC(=O)c2cc(=O)[nH]c3ccccc23)c1)C(=O)c1cc([N+](=O)[O-])c[nH]1,85771,1,353,-145.66749572753906,-145.66749572753906,1,22,37291,NNC(=O)c1cc([N+](=O)[O-])c[nH]1,32248,O=C(O)c1cccc(NC(=O)c2cc(=O)[nH]c3ccccc23)c1,,
O=C(Cc1c(O)ncnc1O)NCC(NC(=O)c1cc2cncn2c(O)n1)c1ccc(F)cc1,85828,1,372,-145.55882263183594,-145.55882263183594,1,275592,2015695,CC(C)(C)OC(=O)NC(CN)c1ccc(F)cc1,3686114,O=C(O)Cc1c(O)ncnc1O,22374989.0,O=C(O)c1cc2cncn2c(O)n1
O=C(c1cc(Cl)c([N+](=O)[O-])[nH]1)N1CCCC(N(Cc2ccccc2)C(=O)c2cc(Cl)c([N+](=O)[O-])[nH]2)C1,86126,1,479,-145.55787658691406,-145.55787658691406,1,275592,2233476,CC(C)(C)OC(=O)N1CCCC(NCc2ccccc2)C1,1103342,O=C(O)c1cc(Cl)c([N+](=O)[O-])[nH]1,1103342.0,O=C(O)c1cc(Cl)c([N+](=O)[O-])[nH]1
O=C(Cc1c(O)ncnc1O)NC(CNC(=O)c1cc2cncn2c(O)n1)c1ccc(F)cc1,85827,0,372,-145.52890014648438,0.0,1,275592,2015695,CC(C)(C)OC(=O)NC(CN)c1ccc(F)cc1,22374989,O=C(O)c1cc2cncn2c(O)n1,3686114.0,O=C(O)Cc1c(O)ncnc1O
Cn1nc([N+](=O)[O-])cc1C(=O)NC1CN(C(=O)c2cc(O)ccc2[N+](=O)[O-])CC1n1cccn1,85731,1,338,-145.51393127441406,-145.51393127441406,1,275592,26000228,CC(C)(C)OC(=O)N1CC(N)C(n2cccn2)C1,3007578,Cn1nc([N+](=O)[O-])cc1C(=O)O,200301.0,O=C(O)c1cc(O)ccc1[N+](=O)[O-]
O=C(Nc1ccc(C(=O)NCCCNc2ncnc3ccc([N+](=O)[O-])cc23)c(O)c1)c1cc(Cl)cc(Cl)c1,86109,1,474,-145.48013305664062,-145.48013305664062,1,22,17576282,NCCCNc1ncnc2ccc([N+](=O)[O-])cc12,94691,O=C(Nc1ccc(C(=O)O)c(O)c1)c1cc(Cl)cc(Cl)c1,,
[N-]=[N+]=Nc1ccccc1CCC(=O)N(c1ccccn1)S(=O)(=O)c1ccc(NN)nc1,85794,0,360,-145.47804260253906,0.0,1,22,137407,NNc1ccc(S(=O)(=O)Nc2ccccn2)cn1,26058043,[N-]=[N+]=Nc1ccccc1CCC(=O)O,,
O=C(CSc1ncccc1C(=O)Nc1nnnn1-c1cccnc1)Nc1ccc2c(c1)OCO2,85443,1,230,-145.46363830566406,-145.46363830566406,1,11,26035031,Nc1nnnn1-c1cccnc1,7123,O=C(CSc1ncccc1C(=O)O)Nc1ccc2c(c1)OCO2,,
O=C(Nc1ccccc1C(=O)Nc1c[nH]nc1-c1cnccn1)c1ccc([N+](=O)[O-])cc1Cl,85538,1,266,-145.45545959472656,-145.45545959472656,1,22,3886618,Nc1c[nH]nc1-c1cnccn1,10168,O=C(Nc1ccccc1C(=O)O)c1ccc([N+](=O)[O-])cc1Cl,,
Cn1ncc([N+](=O)[O-])c1C(=O)N1CCN(C(=O)c2ccc([N+](=O)[O-])cc2O)CC1c1cn[nH]c1,85431,1,225,-145.43238830566406,-145.43238830566406,1,275592,24560654,CC(C)(C)OC(=O)N1CCNC(c2cn[nH]c2)C1,3098477,Cn1ncc([N+](=O)[O-])c1C(=O)O,79278.0,O=C(O)c1ccc([N+](=O)[O-])cc1O
CCOc1ccc(-n2c(COc3ccccc3)nnc2SCC(=O)NCc2ccc(N=[N+]=[N-])cc2)cc1,85224,1,150,-145.4161376953125,-145.4161376953125,1,22,17586549,[N-]=[N+]=Nc1ccc(CN)cc1,7723500,CCOc1ccc(-n2c(COc3ccccc3)nnc2SCC(=O)O)cc1,,
COc1cc(OC)c(NS(=O)(=O)c2cc(C(=O)Nc3ccc(NC(=O)CCn4c(=O)[nH]c(=O)c5ccccc54)cc3)ccc2OC)cc1Cl,85703,0,329,-145.3537139892578,0.0,1,527,27064942,Nc1ccc(NC(=O)CCn2c(=O)[nH]c(=O)c3ccccc32)cc1,7665,COc1cc(OC)c(NS(=O)(=O)c2cc(C(=O)O)ccc2OC)cc1Cl,,
O=C(NCCc1nc2cc3c(cc2n1-c1ccccc1)OCO3)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)cc1,85805,1,365,-145.3492431640625,-145.3492431640625,1,22,34605852,NCCc1nc2cc3c(cc2n1-c1ccccc1)OCO3,15690,O=C(O)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)cc1,,
O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccccc2OC(F)F)ccc1N1CC(c2nnn[nH]2)C1,85728,1,337,-145.28489685058594,-145.28489685058594,1,27,3823705,C1NCC1c1nnn[nH]1,15092,O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccccc2OC(F)F)ccc1Cl,,
CCOc1ccc(S(=O)(=O)Nc2ccc(C(=O)NCCC(=O)N3CCOCC3c3nnn[nH]3)cc2)cc1,85596,1,289,-145.2650146484375,-145.2650146484375,1,22,17575344,C1COCC(c2nnn[nH]2)N1,31020,CCOc1ccc(S(=O)(=O)Nc2ccc(C(=O)NCCC(=O)O)cc2)cc1,,
NN(C(=O)c1ccc(NS(=O)(=O)c2ccc3[nH]c(=O)[nH]c3c2)cc1)c1nnc(-c2ccccc2)o1,85697,0,327,-145.2646942138672,0.0,1,22,139068,NNc1nnc(-c2ccccc2)o1,8788,O=C(O)c1ccc(NS(=O)(=O)c2ccc3[nH]c(=O)[nH]c3c2)cc1,,
O=C(Nc1nnn[nH]1)C1CCN(C(=O)CSc2nnc(-c3ccco3)n2-c2ccccc2)CC1,84904,1,35,-145.2397918701172,-145.2397918701172,1,11,2570,Nc1nnn[nH]1,10975,O=C(O)C1CCN(C(=O)CSc2nnc(-c3ccco3)n2-c2ccccc2)CC1,,
O=C(c1c[nH]c2ccc(Oc3ccccc3)cc2c1=O)N1CCC2(CC1)CN(C(=O)c1c[nH]c3ccc(Oc4ccccc4)cc3c1=O)Cc1ccccc1O2,86093,1,468,-145.17869567871094,-145.17869567871094,1,275592,24560633,CC(C)(C)OC(=O)N1Cc2ccccc2OC2(CCNCC2)C1,7321837,O=C(O)c1c[nH]c2ccc(Oc3ccccc3)cc2c1=O,7321837.0,O=C(O)c1c[nH]c2ccc(Oc3ccccc3)cc2c1=O
COc1ccc(C2CCN(C(=O)c3cc([N+](=O)[O-])nn3C)CC2NC(=O)Cc2sc(O)nc2O)cc1F,86146,1,486,-145.13072204589844,-145.13072204589844,1,275592,23024408,COc1ccc(C2CCN(C(=O)OC(C)(C)C)CC2N)cc1F,2986046,O=C(O)Cc1sc(O)nc1O,3007578.0,Cn1nc([N+](=O)[O-])cc1C(=O)O
Cc1c(NS(=O)(=O)c2ccc(N3CC(n4ncc([N+](=O)[O-])n4)C3)c([N+](=O)[O-])c2)c(=O)n(-c2ccccc2)n1C,85043,1,86,-145.12484741210938,-145.12484741210938,1,27,27219415,O=[N+]([O-])c1cnn(C2CNC2)n1,4836,Cc1c(NS(=O)(=O)c2ccc(Cl)c([N+](=O)[O-])c2)c(=O)n(-c2ccccc2)n1C,,
O=C(CC(=Cc1cccc(OCc2ccccc2)c1)c1nc2ccccc2s1)Nc1nnn[nH]1,85175,1,131,-145.09999084472656,-145.09999084472656,1,11,2570,Nc1nnn[nH]1,6559,O=C(O)CC(=Cc1cccc(OCc2ccccc2)c1)c1nc2ccccc2s1,,
Cn1c(NC(=O)c2cc(-c3ccccc3)nc3c2cnn3Cc2cccnc2)c(-c2csc(-c3ccc(O)cc3)n2)c(=O)n(C)c1=O,86161,1,491,-145.09849548339844,-145.09849548339844,1,11,38103,Cn1c(N)c(-c2csc(-c3ccc(O)cc3)n2)c(=O)n(C)c1=O,43976,O=C(O)c1cc(-c2ccccc2)nc2c1cnn2Cc1cccnc1,,
COc1cc(Cl)ccc1N(C(=O)COc1ccccc1C(=O)NN)C(=O)c1cccc(S(=O)(=O)N(Cc2ccccc2)c2cccc(C(F)(F)F)c2)c1,85420,1,222,-145.05303955078125,-145.05303955078125,1,527,6327,COc1cc(Cl)ccc1NC(=O)COc1ccccc1C(=O)NN,7767,O=C(O)c1cccc(S(=O)(=O)N(Cc2ccccc2)c2cccc(C(F)(F)F)c2)c1,,
NN(C(=O)CCNc1ccc(S(N)(=O)=O)cc1[N+](=O)[O-])C(=O)c1ccc(S(=O)(=O)NCCCN2CCOCC2)cc1,85923,1,408,-145.03819274902344,-145.03819274902344,1,240690,16996,NNC(=O)c1ccc(S(=O)(=O)NCCCN2CCOCC2)cc1,37405,NS(=O)(=O)c1ccc(NCCC(=O)O)c([N+](=O)[O-])c1,,
COc1ccc(C2CCN(C(=O)Cc3sc(O)nc3O)CC2NC(=O)c2cc([N+](=O)[O-])nn2C)cc1F,86145,0,486,-145.02662658691406,0.0,1,275592,23024408,COc1ccc(C2CCN(C(=O)OC(C)(C)C)CC2N)cc1F,3007578,Cn1nc([N+](=O)[O-])cc1C(=O)O,2986046.0,O=C(O)Cc1sc(O)nc1O
Cc1ccc(C(C)(C)C)cc1S(=O)(=O)Nc1ccc(C(=O)NCC(=O)Nc2nn[nH]c2-c2ccnn2C)cc1,86112,1,475,-144.9936981201172,-144.9936981201172,1,527,26056259,Cn1nccc1-c1[nH]nnc1N,17326,Cc1ccc(C(C)(C)C)cc1S(=O)(=O)Nc1ccc(C(=O)NCC(=O)O)cc1,,
[N-]=[N+]=Nc1cc(C(=O)NCc2cnc(O)nc2O)ccc1O,84849,1,15,-144.97422790527344,-144.97422790527344,1,22,3588476,NCc1cnc(O)nc1O,11296659,[N-]=[N+]=Nc1cc(C(=O)O)ccc1O,,
O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccccc2OC(F)N2CC(c3nnn[nH]3)C2)ccc1Cl,85727,0,337,-144.9274444580078,0.0,1,27,3823705,C1NCC1c1nnn[nH]1,15092,O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccccc2OC(F)F)ccc1Cl,,
Cc1c(NS(=O)(=O)c2ccc(C(=O)NNC(=O)c3c[nH]nn3)cc2)c(=O)n(-c2ccccc2)n1C,85100,0,105,-144.9026641845703,0.0,1,22,2231589,NNC(=O)c1c[nH]nn1,4989,Cc1c(NS(=O)(=O)c2ccc(C(=O)O)cc2)c(=O)n(-c2ccccc2)n1C,,
O=C(Nc1nc(-c2ccc([N+](=O)[O-])cc2)c[nH]1)c1cc(S(=O)(=O)Nc2ccccc2Cl)ccc1O,85676,1,319,-144.84275817871094,-144.84275817871094,1,240690,1827987,Nc1nc(-c2ccc([N+](=O)[O-])cc2)c[nH]1,1268,O=C(O)c1cc(S(=O)(=O)Nc2ccccc2Cl)ccc1O,,
Cn1nnc(NS(=O)(=O)c2cccc(NC(=O)c3ccc(NCc4ccnn4C)cc3O)c2)n1,86166,1,493,-144.8263397216797,-144.8263397216797,1,22,24530025,Cn1nnc(NS(=O)(=O)c2cccc(N)c2)n1,8160500,Cn1nccc1CNc1ccc(C(=O)O)c(O)c1,,
O=C(CSc1ccccc1C(=O)NNc1ccc(-n2ccnc2)nn1)Nc1ccccc1OC(F)F,85536,1,265,-144.77415466308594,-144.77415466308594,1,22,3013043,NNc1ccc(-n2ccnc2)nn1,14826,O=C(CSc1ccccc1C(=O)O)Nc1ccccc1OC(F)F,,
COC(=O)C(Cc1cn[nH]c1O)NC(=O)c1ccc(OCC(=O)Nc2ccccc2OC)c(OC)c1,86009,1,438,-144.74220275878906,-144.74220275878906,1,22,27033521,COC(=O)C(N)Cc1cn[nH]c1O,6060,COc1ccccc1NC(=O)COc1ccc(C(=O)O)cc1OC,,
[N-]=[N+]=NCc1ncccc1C(=O)NCCNc1nnnn1-c1ccccc1,85267,1,165,-144.7403564453125,-144.7403564453125,1,22,459539,NCCNc1nnnn1-c1ccccc1,26579711,[N-]=[N+]=NCc1ncccc1C(=O)O,,
CC(CNC(=O)Cn1ccc([N+](=O)[O-])n1)(Cn1cccn1)NC(=O)Cn1ccc([N+](=O)[O-])n1,85709,1,331,-144.52285766601562,-144.52285766601562,1,275592,24616489,CC(CN)(Cn1cccn1)NC(=O)OC(C)(C)C,1365570,O=C(O)Cn1ccc([N+](=O)[O-])n1,1365570.0,O=C(O)Cn1ccc([N+](=O)[O-])n1
NS(=O)(=O)c1ccc(NCCC(=O)NNC(=O)c2ccc(S(=O)(=O)NCCCN3CCOCC3)cc2)c([N+](=O)[O-])c1,85924,0,408,-144.51962280273438,0.0,1,240690,16996,NNC(=O)c1ccc(S(=O)(=O)NCCCN2CCOCC2)cc1,37405,NS(=O)(=O)c1ccc(NCCC(=O)O)c([N+](=O)[O-])c1,,
Cc1cc(CN2C(=O)c3ccccc3C2=O)cc(C(=O)N(N)c2nc(-c3cccnc3)no2)c1O,85108,0,108,-144.4990997314453,0.0,1,22,2120474,NNc1nc(-c2cccnc2)no1,16225,Cc1cc(CN2C(=O)c3ccccc3C2=O)cc(C(=O)O)c1O,,
COc1cc(-c2cc(C(=O)NNC(=O)CNC(=O)c3ccc(NS(=O)(=O)c4ccc5ccccc5c4)cc3)c3ccccc3n2)cc(OC)c1OC,85106,0,107,-144.4846954345703,0.0,1,527,2225,COc1cc(-c2cc(C(=O)NN)c3ccccc3n2)cc(OC)c1OC,30987,O=C(O)CNC(=O)c1ccc(NS(=O)(=O)c2ccc3ccccc3c2)cc1,,
CC(C)(C)OC(=O)NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)N(N)C(=O)c1cccc(S(=O)(=O)NCc2ccccc2)c1,85984,1,430,-144.47666931152344,-144.47666931152344,1,22,4188,NNC(=O)c1cccc(S(=O)(=O)NCc2ccccc2)c1,64087,CC(C)(C)OC(=O)NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)O,,
O=C(CSc1nnc(-c2cccc(Cl)c2)n1Cc1ccco1)NCc1ccc(-c2nncnn2)cc1,85502,1,251,-144.4735870361328,-144.4735870361328,1,22,12401472,NCc1ccc(-c2nncnn2)cc1,7723498,O=C(O)CSc1nnc(-c2cccc(Cl)c2)n1Cc1ccco1,,
Cn1nnc(N(C(=O)c2ccc(NCc3ccnn3C)cc2O)S(=O)(=O)c2cccc(N)c2)n1,86165,0,493,-144.4720916748047,0.0,1,22,24530025,Cn1nnc(NS(=O)(=O)c2cccc(N)c2)n1,8160500,Cn1nccc1CNc1ccc(C(=O)O)c(O)c1,,
CC(C)(C)OC(=O)NC(CCCCNC(=O)OCc1ccccc1)CC(=O)Nc1nc2[nH]c(NN)nc2c(=O)[nH]1,85821,1,370,-144.4583282470703,-144.4583282470703,1,22,13740664,NNc1nc2c(=O)[nH]c(N)nc2[nH]1,3559723,CC(C)(C)OC(=O)NC(CCCCNC(=O)OCc1ccccc1)CC(=O)O,,
CN(CCCC(=O)N1CCC(NC(=O)c2cc(O)ncn2)CC1)C(=O)CNC(=O)c1ccc2[nH]nnc2c1,85917,1,406,-144.45095825195312,-144.45095825195312,1,275592,3694409,CN(CCCC(=O)N1CCC(N)CC1)C(=O)OC(C)(C)C,2014112,O=C(O)c1cc(O)ncn1,9052729.0,O=C(O)CNC(=O)c1ccc2[nH]nnc2c1
COc1cc(C=CC(=O)NCc2nc(-c3nn[nH]n3)cs2)cc(S(=O)(=O)NCc2ccco2)c1OC,85311,1,181,-144.4442596435547,-144.4442596435547,1,22,24786903,NCc1nc(-c2nn[nH]n2)cs1,23906541,COc1cc(C=CC(=O)O)cc(S(=O)(=O)NCc2ccco2)c1OC,,
O=C(Nc1ccccc1CC(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12)c1ccc(NS(=O)(=O)c2cccc([N+](=O)[O-])c2)cc1,85642,1,306,-144.3599395751953,-144.3599395751953,1,22,11235,Nc1ccccc1CC(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,1230,O=C(O)c1ccc(NS(=O)(=O)c2cccc([N+](=O)[O-])c2)cc1,,
O=C(NNC(=O)c1cc([N+](=O)[O-])c[nH]1)c1cccc(NC(=O)c2cc(=O)[nH]c3ccccc23)c1,85772,0,353,-144.3532257080078,0.0,1,22,37291,NNC(=O)c1cc([N+](=O)[O-])c[nH]1,32248,O=C(O)c1cccc(NC(=O)c2cc(=O)[nH]c3ccccc23)c1,,
NN(C(=O)c1ccccc1SCC(=O)Nc1ccccc1OC(F)F)c1ccc(-n2ccnc2)nn1,85535,0,265,-144.35047912597656,0.0,1,22,3013043,NNc1ccc(-n2ccnc2)nn1,14826,O=C(CSc1ccccc1C(=O)O)Nc1ccccc1OC(F)F,,
Cc1ccc(NC(=O)c2ccc(Cl)c(S(=O)(=O)N(Cc3ccccc3)c3ccc(Cl)cc3)c2)cc1Nc1nccc(-c2cccnc2)n1,85997,1,434,-144.2784423828125,-144.2784423828125,1,527,8204226,Cc1ccc(N)cc1Nc1nccc(-c2cccnc2)n1,6094,O=C(O)c1ccc(Cl)c(S(=O)(=O)N(Cc2ccccc2)c2ccc(Cl)cc2)c1,,
Cn1nccc1-c1[nH]nnc1CNC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1,85873,1,389,-144.24725341796875,-144.24725341796875,1,22,26056919,Cn1nccc1-c1[nH]nnc1CN,4299,O=C(O)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1,,
[N-]=[N+]=Nc1ccccc1CNC(=O)c1cc(-c2ccccc2)nc2c1cnn2Cc1cccc(F)c1,86057,1,455,-144.2404327392578,-144.2404327392578,1,22,26054677,[N-]=[N+]=Nc1ccccc1CN,37483,O=C(O)c1cc(-c2ccccc2)nc2c1cnn2Cc1cccc(F)c1,,
COc1ccc(CCNC(=O)CSc2ccccc2C(=O)Nc2cccc(C(=O)Nc3c(C)n(C)n(-c4ccccc4)c3=O)c2)cc1OC,85894,0,398,-144.2357940673828,0.0,1,11,86,Cc1c(NC(=O)c2cccc(N)c2)c(=O)n(-c2ccccc2)n1C,8564,COc1ccc(CCNC(=O)CSc2ccccc2C(=O)O)cc1OC,,
CC(=O)Nc1ccc(S(=O)(=O)N(C)c2ccc(OCC(=O)N(C(=O)c3cc([N+](=O)[O-])ccc3Cl)c3ccc(O)cc3)cc2)cc1,85814,1,368,-144.18202209472656,-144.18202209472656,1,11,7544,O=C(Nc1ccc(O)cc1)c1cc([N+](=O)[O-])ccc1Cl,3852,CC(=O)Nc1ccc(S(=O)(=O)N(C)c2ccc(OCC(=O)O)cc2)cc1,,
